id,userName,userImage,date,url,score,title,text
gp:AOqpTOHdpZwIZEuI5bZQCpSySpEk3s2uy5JMkfLiilg0CdpT6yTQnuzNOkZ1BXQf4eJxL4GuGwbk3rYjIkHxgA,,https://lh5.googleusercontent.com/-7Y2J1VidxmY/AAAAAAAAAAI/AAAAAAAAAAA/Q1eH6DJukyM/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPSGRwWndJWkV1STViWlFDcFN5U3BFazNzMnV5NUpNa2ZMaWlsZzBDZHBUNnlUUW51ek5Pa1oxQlhRZjRlSnhMNEd1R3diazNyWWpJa0h4Z0E,5,,#1 app hands down
gp:AOqpTOFqgmbEbL8G5YRXb8Zu9c9vtcyWjX4ibF5Mk1AjIKzmZ4mjs6mfd5h749rstrWrNttDEoJ9niarfslOwQ,Antonio Snow,https://lh3.googleusercontent.com/a-/AAuE7mBvNLrf7ffKCm1mDQ6sIpMOx70SCE_Jwxb3NA-Scw=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRnFnbWJFYkw4RzVZUlhiOFp1OWM5dnRjeVdqWDRpYkY1TWsxQWpJS3ptWjRtanM2bWZkNWg3NDlyc3RyV3JOdHRERW9KOW5pYXJmc2xPd1E,5,,love it
gp:AOqpTOGml92y_Ph8j1ag4lXRUDVAJsVe-xdynHjLWVyfoYm6rDxJO81iAm6CURTuHeXpMrCoiD51RnUEFOgIZQ,Jeff O,https://lh6.googleusercontent.com/-bFhLFWA5_9s/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPk4XT1NUOO7QwbZ3cCUyRUHP1ZhQ/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPR21sOTJ5X1BoOGoxYWc0bFhSVURWQUpzVmUteGR5bkhqTFdWeWZvWW02ckR4Sk84MWlBbTZDVVJUdUhlWHBNckNvaUQ1MVJuVUVGT2dJWlE,3,,"App seems to work okay, occasionally I'll be shown the same set of people 3 or 4 times in a row. Doesn't seem to be used much in my area as there seems to be a lack of users in my area, and I'm getting very few matches. Also, it seems like ladies don't know they're supposed to message first..."
gp:AOqpTOF-W4ZioM1hVVQdkLwQFE7RNv5OFh_oxB0BNVO7P0aoMpBq4W1GH-cq2rAMOcggtChyFUxhuQtcgCBIYw,Jesse B,https://lh3.googleusercontent.com/-PFM-qZTV6wI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMMucQgoYkU_b6-OkG2aQbuoVokOw/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRi1XNFppb00xaFZWUWRrTHdRRkU3Uk52NU9GaF9veEIwQk5WTzdQMGFvTXBCcTRXMUdILWNxMnJBTU9jZ2d0Q2h5RlV4aHVRdGNnQ0JJWXc,1,,"Once I realized they added a ""height filter"" I decided to uninstall this app. The fact that they feel height determines my worth is very telling where the developers' mindsets are at. They have turned this concept of a ""height preference"" into a ""height requirement"", effectively encouraging people to judge others based on their height and not the content of their character. I am disapointed in you Bumble. Very disapointed."
gp:AOqpTOGu-p_RnycMP5aLlsLvyrdnZ_WWFp1G1709h2_yhrFTI25STb0SapUkshAmA6WgQFRLpGKO54wQ2pFtsQ,David Morin,https://lh4.googleusercontent.com/-1gT-2uHmd6Y/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNvymfZm6DXsbJ3GMQHVFMXZ0DUMw/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPR3UtcF9SbnljTVA1YUxsc0x2eXJkblpfV1dGcDFHMTcwOWgyX3lockZUSTI1U1RiMFNhcFVrc2hBbUE2V2dRRlJMcEdLTzU0d1EycEZ0c1E,2,,i like the site. couldnt afford to pay for it yet. idk if thats the reason no one messages me. lol. but i hear good things about it so ill keep trying. hehe
gp:AOqpTOGupZVOtm1oo0iy7FEsnyNO1DCBWNW6QDIyij7I-duh7FG2Gdw3K0hydxHftzbKaqGkgenUe5Cdrl0dsg,,https://lh6.googleusercontent.com/-SYCNaXKK4GI/AAAAAAAAAAI/AAAAAAAAAAA/_Cx9UdKc__E/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPR3VwWlZPdG0xb28waXk3RkVzbnlOTzFEQ0JXTlc2UURJeWlqN0ktZHVoN0ZHMkdkdzNLMGh5ZHhIZnR6YkthcUdrZ2VuVWU1Q2RybDBkc2c,5,,not a bad site at all I like it that ladies go first better then other apps I've tried .
gp:AOqpTOHZtpCsM0I8yOIQkzRm0jqCfdOthkpOdTBC58h5eUQP2i8H1rpo00q3qyP9-IIFbd0Nmx9-6zyMBAleLQ,Cameron Bailey,https://lh3.googleusercontent.com/a-/AAuE7mBx_6Qasrl7iQERrXB0lQUV2Ip3goxtohP_re23hg=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPSFp0cENzTTBJOHlPSVFrelJtMGpxQ2ZkT3Roa3BPZFRCQzU4aDVlVVFQMmk4SDFycG8wMHEzcXlQOS1JSUZiZDBObXg5LTZ6eU1CQWxlTFE,4,,My only gripe is that the women have to talk to you first but that also makes the challenge that much more...challenging! 😅
gp:AOqpTOG6oM2lkycjUdixeNmlnLX6atgzmdf-WLzZkVCcr3JQ_T0aX-UUAVQg6BYMiVdRyk9gSCIiR41FK45-_w,,https://lh6.googleusercontent.com/-1a7szA8Gnw4/AAAAAAAAAAI/AAAAAAAAAAA/kd4vYsCyOzo/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRzZvTTJsa3ljalVkaXhlTm1sbkxYNmF0Z3ptZGYtV0x6WmtWQ2NyM0pRX1QwYVgtVVVBVlFnNkJZTWlWZFJ5azlnU0NJaVI0MUZLNDUtX3c,4,,good
gp:AOqpTOHdcUaO4vyG2QfrZbeBgq73baQBGfhlTZiMR39VS7VjIvLcO-jBFu3bz3duyjsYH5YkBIwIOYq4dXK1fw,Shilpa G,https://lh3.googleusercontent.com/a-/AAuE7mD5hO5cTaPUscalSIBhmX7SiG5f_m2q9VlnmMdVwg=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPSGRjVWFPNHZ5RzJRZnJaYmVCZ3E3M2JhUUJHZmhsVFppTVIzOVZTN1ZqSXZMY08takJGdTNiejNkdXlqc1lINVlrQkl3SU9ZcTRkWEsxZnc,1,,it stopped working with network connection error. I emailed the support but got to response.
gp:AOqpTOFZTM6_AVRfLK_Zia81CUhKeG1RjjKX4e7HENBl5FNZI0KSY30YUmASncjsf7ISrWRbZldBTE56St26tQ,Parth arora,https://lh3.googleusercontent.com/a-/AAuE7mAZZnpsYhdsYmMURQF9wlNCj01sON8fgtQnmEHkSQ=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRlpUTTZfQVZSZkxLX1ppYTgxQ1VoS2VHMVJqaktYNGU3SEVOQmw1Rk5aSTBLU1kzMFlVbUFTbmNqc2Y3SVNyV1JiWmxkQlRFNTZTdDI2dFE,1,,"stupid beginners, they don't even respond to mails and queries."
