id,userName,userImage,date,url,score,title,text
gp:AOqpTOHMskYz3fKEoJAzr_hBZV2Divv9O8xDku-pY6VEy4dkiVjo6XShV3uOeF8lm0oyBG2mVZwwcMWBauqf_Zg,gaurav mishra,https://lh6.googleusercontent.com/-16XQX6SuYfw/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMurOXWKOUE3ccSkNvws-0S4ZZ-wA/w96-h96-p/photo.jpg,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPSE1za1l6M2ZLRW9KQXpyX2hCWlYyRGl2djlPOHhEa3UtcFk2VkV5NGRraVZqbzZYU2hWM3VPZUY4bG0wb3lCRzJtVlp3d2NNV0JhdXFmX1pn,3,,fine but taking charges is cheat...atleast we should gst some msgs to chat initially only then u should ask for money
gp:AOqpTOFCNNXPD8vbWH37ei2OS8RmKZKboTnRdN3ncuiYLEdjNAv5GhgZ4EkrNJTLDFE0yBMjwrrXiQnw4_uNKAM,,https://lh3.googleusercontent.com/a-/AAuE7mAhsYlMh5Ibx5R-Z2olf0vlfBoAKvuz6YH3r-U=w96-h96-p,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPRkNOTlhQRDh2YldIMzdlaTJPUzhSbUtaS2JvVG5SZE4zbmN1aVlMRWRqTkF2NUdoZ1o0RWtyTkpUTERGRTB5Qk1qd3JyWGlRbnc0X3VOS0FN,1,,to be honest i dont like this app it doesn't even reveal to me who liked me.
gp:AOqpTOEwCH5f41cyHT3kZqHTVo1HiGSZUA6uQ-yh7Orr5b8OQhtug620UWipZ8p8A_sQGGEsOjRpBOSKsthZ1AY,Jx Lee,https://lh3.googleusercontent.com/a-/AAuE7mCGklJS5xKBhoGqsvh6_XqNe5WUHzH9P3j02agaaA=w96-h96-p,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPRXdDSDVmNDFjeUhUM2tacUhUVm8xSGlHU1pVQTZ1US15aDdPcnI1YjhPUWh0dWc2MjBVV2lwWjhwOEFfc1FHR0VzT2pScEJPU0tzdGhaMUFZ,1,,Extremely difficult to sign up and full of bugs! Took very long for verification and worst when i get to finally input my first name. It got stuck and couldn't proceed! Please fix!
gp:AOqpTOFsPgJ95adXQPhKo5M0ttgxReRQtmqsEMwhDRDxkurTibmjoXEj_fTFjUFiC2UF4td5QWqOmdm2RPFeHZc,shah kaushik,https://lh3.googleusercontent.com/a-/AAuE7mAcL6aStMmZUni4X-GJLF2d6pviJAecrQkTMT6O=w96-h96-p,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPRnNQZ0o5NWFkWFFQaEtvNU0wdHRneFJlUlF0bXFzRU13aERSRHhrdXJUaWJtam9YRWpfZlRGalVGaUMyVUY0dGQ1UVdxT21kbTJSUEZlSFpj,5,,i love
gp:AOqpTOHEAucw8U3_TE2i2M0_s51DiGJc5i2hXa8lKVNq4y5XIvlzAPiTXe1mvCx8OAet47LvsZOqzFYqpLqeTtU,,https://lh3.googleusercontent.com/a-/AAuE7mBzpn2Yc1dDFjWwglYPmoEkEnH9gbR91n70qcULHw=w96-h96-p,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPSEVBdWN3OFUzX1RFMmkyTTBfczUxRGlHSmM1aTJoWGE4bEtWTnE0eTVYSXZsekFQaVRYZTFtdkN4OE9BZXQ0N0x2c1pPcXpGWXFwTHFlVHRV,1,,sucks
gp:AOqpTOHpHXpXdhG3nXSwkZqvwRHSBYtvxf1cWMcKfCyFzf8nz80ywulN3f3gW5R5Kqe-tgmviksOfKLX7NB9yx0,Danielle Meyer,https://lh4.googleusercontent.com/-HyEYy_nSSE4/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMd7QQv4lGSpMrs44IlLmpvjPxuMw/w96-h96-p/photo.jpg,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPSHBIWHBYZGhHM25YU3drWnF2d1JIU0JZdHZ4ZjFjV01jS2ZDeUZ6ZjhuejgweXd1bE4zZjNnVzVSNUtxZS10Z212aWtzT2ZLTFg3TkI5eXgw,5,,👍
gp:AOqpTOHrT7IPiSa1KDr5ladB7Tp8H7nl1oc9USeAWBFjmaZWQC2-_G622mL2y8gj0THSt4a92uMPT_KCM5k9Qkk,Hrithik singh 18,https://lh3.googleusercontent.com/a-/AAuE7mD3LU1qq4pTwkT0w6_HZatIaAIbUMNZyWl_jhGPAg=w96-h96-p,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPSHJUN0lQaVNhMUtEcjVsYWRCN1RwOEg3bmwxb2M5VVNlQVdCRmptYVpXUUMyLV9HNjIybUwyeThnajBUSFN0NGE5MnVNUFRfS0NNNWs5UWtr,1,,it always shows something went wrong
gp:AOqpTOEwrkDQaQ9r1_QDmL2HnRTcHIAikC7N6E5YfGs01kdhxZj-H5FxW-PMWu2Df_Pj-8cq1iPhkbs3uWGnnPE,Yashlyn Hawes,https://lh5.googleusercontent.com/-LfKSWyjqSEM/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPc8ik4bNIiHJ3DR3RjVxEeM1R9VA/w96-h96-p/photo.jpg,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPRXdya0RRYVE5cjFfUURtTDJIblJUY0hJQWlrQzdONkU1WWZHczAxa2RoeFpqLUg1RnhXLVBNV3UyRGZfUGotOGNxMWlQaGticzN1V0dublBF,4,,I'm new and it seems to be okay
gp:AOqpTOEnWPeYx6JldwX4goLJ3k4rbtBK7MYlGN5evtzWqsdA7j6Kl2PxDHXZoBUvyC1CBAOo2y9gFJiQRQL_tas,Preye Brossy,https://lh5.googleusercontent.com/-Q-1hGS2AoeA/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNxOggqw8h6u9jyosFIoU1nCTnMMw/w96-h96-p/photo.jpg,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPRW5XUGVZeDZKbGR3WDRnb0xKM2s0cmJ0Qks3TVlsR041ZXZ0eldxc2RBN2o2S2wyUHhESFhab0JVdnlDMUNCQU9vMnk5Z0ZKaVFSUUxfdGFz,5,,nice
gp:AOqpTOF8nOffkh5-znkdFLccBPKeFGiYTt1H-Q-WaZ2xMa-CjGred4YPlgUDYfL1jjHbKGmRwjOa7p2WSIVEOZU,Janai P,https://lh5.googleusercontent.com/-zISznmqgm-M/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOd8ilCvAyV6qlAbEDnQqwFJwtOew/w96-h96-p/photo.jpg,"February 11, 2019",https://play.google.com/store/apps/details?id=com.okcupid.okcupid&reviewId=Z3A6QU9xcFRPRjhuT2Zma2g1LXpua2RGTGNjQlBLZUZHaVlUdDFILVEtV2FaMnhNYS1DakdyZWQ0WVBsZ1VEWWZMMWpqSGJLR21Sd2pPYTdwMldTSVZFT1pV,3,,the same supercuts ad over and over and over
